13, 243771992, 0.9757215760390202, 6.033793373661438, 124280.78711990142, 0.055792345065829925, 237336.90758751266, 39325018.13428461, 498324819.11140245
18, 243770516, 0.9757215760390202, 6.033793373661438, 52603.234840936653, 0.010272056253916341, 176465.7518198219, 23649875.637588583, 430541329.68050957
46, 243778457, 0.9757215760390202, 6.033793373661438, 47361.946812346512, 0.0038086875511926877, 149389.55571487642, 3665309.193652642, 211651579.56768408
12, 243778457, 1.2972938979635191, 4.812711810738614, 47441.650243701391, 2.5553780073549008, 146521.01005467426, 87632945.89661491, 1011971853.8701745
16, 243770516, 1.2972938979635191, 4.812711810738614, 53031.665829539328, 0.044534084772418922, 220787.63944755465, 49067590.71218911, 933575924.3388722
17, 243771992, 1.2972938979635191, 4.812711810738614, 126287.35807096447, 0.10442543749479935, 311082.15368700156, 83730407.63991654, 792384055.9130112
16, 243778457, 1.6188662198900365, 4.009946649482074, 47530.642390686276, 0.34789562510163324, 663127.965436943, 120091976.79148063, 1412317146.0694737
23, 243770516, 1.6188662198900365, 4.009946649482074, 53225.518679977933, 0.16263513872493629, 399641.94026829733, 59533929.463375, 1155281824.4539819
24, 243771992, 1.6188662198900365, 4.009946649482074, 126385.6870201141, 0.161064560484763, 951959.8470112919, 102500368.85233346, 927439670.1534194
17, 243778457, 1.9404385418157977, 3.43453975563951, 47636.392695032948, 0.20812484362953668, 1252713.9502509502, 103965573.24448258, 1445790480.3856726
23, 243771992, 1.9404385418157977, 3.43453975563951, 126525.45053337683, 0.15700121394967065, 1233953.754469668, 103710838.55871399, 1043218106.304536
26, 243770516, 1.9404385418157977, 3.43453975563951, 53360.168991711813, 0.14199226969882206, 542555.9238136251, 45989969.78046587, 1151165931.2034442
20, 243778457, 2.262010863740911, 2.9979038045576605, 47696.380647138656, 0.13343033105990915, 1491570.564584162, 80227569.63886619, 1390232912.49324
24, 243770516, 2.262010863740911, 2.9979038045576605, 53510.527571465347, 0.2122147896747687, 606120.111925479, 35603779.537265845, 1189806831.4405541
68, 243771992, 2.262010863740911, 2.9979038045576605, 126849.95449874226, 0.071984891527763328, 1353814.2327147797, 33188579.38635619, 257352748.40077493
18, 243778457, 2.583583185676512, 2.652862300176985, 47745.653316416669, 0.1064378620320957, 1567807.055899141, 70064908.49538824, 1461528118.1278508
23, 243770516, 2.583583185676512, 2.652862300176985, 53657.071286128397, 0.07317418705175989, 611402.7712480738, 26869227.229391884, 1314912976.536817
63, 243771992, 2.583583185676512, 2.652862300176985, 127156.63438855884, 0.025465749619809862, 1419499.1177796395, 31000835.32359463, 346456978.9928973
3, 243771992, 2.905155507616573, 2.371793050516793, 127366.87673292613, 2.3977744788599735, 19581584.606264602, 622996741.5479598, 6510854620.994805
19, 243778457, 2.905155507616573, 2.371793050516793, 47797.891322004514, 0.32198664635778634, 1615191.3487057644, 57102782.741416834, 1672442833.5464323
