1.485  3.52907292627e+36
1.495  1.1016507091e+37
1.505  1.0207132153e+37
1.515  5.64371076819e+36
1.525  4.33719764813e+36
1.535  3.22476593183e+36
1.545  4.05666468327e+36
1.555  4.57230809696e+36
1.565  6.31132518307e+36
1.575  1.77318167134e+37
1.585  4.24582508399e+37
1.595  2.30819376679e+37
1.605  1.34336799578e+37
1.615  9.84611465454e+36
1.625  8.45005301952e+36
1.635  9.45082279103e+36
1.645  2.35976129017e+37
1.655  2.36832388101e+37
1.665  1.97400412224e+37
1.675  8.14071413756e+36
1.685  7.22426728819e+36
1.695  1.22602627049e+37
1.705  1.37510252342e+37
1.715  1.44837880215e+37
1.725  2.81977736051e+37
1.735  1.7893889813e+37
1.745  1.68690576462e+37
1.755  1.17587190314e+37
1.765  6.52988345543e+36
1.775  6.10991863739e+36
1.785  7.03498496366e+36
1.795  9.56441260185e+36
1.805  5.52092619149e+36
1.815  3.57851505801e+36
1.825  6.2296427397e+36
1.835  7.77533975247e+36
1.845  9.68119200421e+36
1.855  3.13478930188e+37
1.865  5.87295994089e+37
1.875  9.03237330264e+37
1.885  6.89463497328e+37
1.895  2.02179668839e+37
1.905  9.758766051e+36
1.915  6.2392096039e+36
1.925  8.78811765194e+36
1.935  1.0835558774e+37
1.945  7.57146125662e+36
1.955  9.01248573537e+36
1.965  7.57178353382e+36
1.975  7.3505752525e+36
1.985  1.1783656389e+37
1.995  1.55425446169e+37
2.005  1.42939407416e+37
2.015  1.21056171427e+37
2.025  7.75892700531e+36
2.035  1.00812659858e+37
2.045  1.8472463467e+37
2.055  1.10037311098e+37
2.065  6.66275912773e+36
2.075  9.71614851292e+36
2.085  1.05176471062e+37
2.095  1.09991185185e+37
2.105  1.60122291971e+37
2.115  1.4973329692e+37
2.125  1.23072440564e+37
2.135  5.06997572692e+36
2.145  4.76370262463e+36
2.155  2.92072539138e+36
2.165  5.32764408707e+36
2.175  5.98901775077e+36
2.185  1.51298761085e+37
2.195  8.32476962593e+36
2.205  4.99318363556e+36
2.215  3.81506586028e+36
2.225  4.3234253859e+36
2.235  7.4344072837e+36
2.245  1.64634498471e+37
2.255  2.10444343675e+37
2.265  5.36343633112e+36
2.275  1.18231854049e+37
2.285  5.99883960194e+37
2.295  2.89352199459e+37
2.305  2.4306749694e+37
2.315  8.1486856661e+37
2.325  2.6890455107e+38
2.335  1.07778748729e+38
2.345  3.46644379277e+37
2.355  3.00636764196e+37
2.365  5.33553354997e+37
2.375  9.23501755461e+37
2.385  4.69552702082e+37
2.395  1.1939337489e+37
2.405  1.15472696378e+37
2.415  1.73731370175e+37
2.425  3.59840232979e+37
2.435  7.1722648595e+37
2.445  1.33424474493e+38
2.455  1.70465987149e+38
2.465  1.78651570128e+38
2.475  2.24865214956e+38
2.485  9.07503327137e+37
2.495  5.70306584558e+37
2.505  3.589816085e+37
2.515  2.70702167239e+37
2.525  1.77347850982e+37
2.535  1.49682053769e+37
2.545  2.4284365119e+37
2.555  2.93190069974e+37
2.565  2.92516594342e+37
2.575  2.81841729576e+37
2.585  4.7517537192e+37
2.595  5.78260781815e+37
2.605  4.50692962054e+37
2.615  5.44280870375e+37
2.625  5.30139280184e+37
2.635  3.19684915275e+37
2.645  1.35625250937e+37
2.655  2.8354679548e+37
2.665  2.69001799906e+37
2.675  2.18096576569e+37
2.685  2.13140813279e+37
2.695  2.04891329553e+37
2.705  1.3214822215e+37
2.715  7.6935889178e+36
2.725  2.43692224471e+37
2.735  6.52990772848e+36
2.745  9.05077844228e+37
2.755  1.15919948921e+38
2.765  1.22482310994e+38
2.775  1.93131459093e+38
2.785  2.60552939177e+38
2.795  2.00383741211e+38
2.805  2.14850609361e+38
2.815  3.12938753893e+38
2.825  5.19921876813e+38
2.835  5.74074767894e+38
2.845  4.60061156797e+38
2.855  3.9498050061e+38
2.865  3.13645521227e+38
2.875  1.79765807011e+38
2.885  1.42166515156e+38
2.895  9.62400257728e+37
2.905  5.80165137149e+37
2.915  3.27825686865e+37
2.925  1.36617408648e+37
2.935  1.50452613154e+37
2.945  2.14627297121e+37
2.955  3.33517201816e+37
2.965  3.23178878847e+37
2.975  6.21911118709e+37
2.985  1.20881571819e+38
2.995  8.97898219811e+37
3.005  8.95331788417e+37
3.015  6.62792377607e+37
3.025  4.66232925366e+37
3.035  2.01015895501e+37
3.045  6.59893218219e+37
3.055  6.64824976208e+37
3.065  9.90859200728e+37
3.075  3.31881214968e+37
3.085  2.43169026681e+37
3.095  2.94813164354e+37
3.105  1.64944549847e+37
3.115  1.571824815e+37
3.125  3.49928953475e+37
3.135  4.18014379914e+37
3.145  5.69635594593e+37
3.155  7.98630937513e+37
3.165  1.0584429232e+37
3.175  2.53498495421e+37
3.185  4.77357503422e+37
3.195  2.59932962225e+38
3.205  2.81587734614e+38
3.215  7.35304925585e+37
3.225  3.94442132718e+37
3.235  2.77387312912e+37
3.245  3.36350841824e+37
3.255  4.82467794827e+37
3.265  8.37903013273e+37
3.275  1.22348128676e+38
3.285  1.25267150844e+38
3.295  2.87443124161e+37
3.305  7.67205694438e+37
3.315  1.63506432356e+38
3.325  1.01082073742e+37
3.335  6.8628846024e+35
3.345  4.62874989742e+37
3.355  1.45533832925e+38
3.365  2.37479601816e+38
3.375  1.05182402308e+38
3.385  1.05957118814e+38
3.395  4.80349274182e+37
3.405  5.23433632054e+37
3.415  4.26542720935e+37
3.425  5.04145087682e+38
3.435  7.97309914324e+38
3.445  3.03682734671e+38
3.455  1.92117056438e+38
3.465  2.0187364634e+38
3.475  2.85686211683e+38
3.485  5.01366616269e+37
3.495  1.45253942807e+38
3.505  1.41576791e+38
3.515  6.45503644208e+37
3.525  3.01102954805e+37
3.535  1.20783702766e+37
3.545  1.4161323574e+37
3.555  1.36436601394e+37
3.565  3.99925533629e+37
3.575  2.30394771076e+37
3.585  1.22044670513e+37
3.595  1.24362413334e+37
3.605  4.04028870472e+37
3.615  8.09143215284e+37
3.625  4.4089827866e+37
3.635  1.86530056604e+37
3.645  8.87955146235e+36
3.655  5.97889880441e+36
3.665  1.31546517977e+37
3.675  1.65811981669e+37
3.685  1.32399266621e+37
3.695  2.0395395547e+37
3.705  2.70990074625e+37
3.715  2.79801949071e+37
3.725  2.92946546247e+37
3.735  2.32824874835e+37
3.745  1.24774738968e+37
3.755  1.09251716749e+37
3.765  1.26066974903e+37
3.775  1.40956856975e+37
3.785  8.69991455448e+37
3.795  1.77217821648e+38
3.805  1.48767301527e+38
3.815  1.26941079994e+37
3.825  8.80321156174e+36
3.835  1.31650034105e+37
3.845  1.76733584973e+37
3.855  1.72324421524e+37
3.865  1.7995717111e+37
3.875  7.06641930049e+36
3.885  8.22021973962e+36
3.895  1.15950214498e+37
3.905  2.41539741874e+37
3.915  2.95721023904e+37
3.925  3.35540119453e+37
3.935  4.82355311554e+37
3.945  2.67553942842e+37
3.955  1.56377810213e+37
3.965  1.00628866805e+37
3.975  1.07928315674e+37
3.985  1.37944287898e+37
3.995  1.40997805862e+37
4.005  7.12329312517e+36
4.015  8.43839491035e+36
4.025  3.30583428506e+37
4.035  3.57562056847e+37
4.045  3.62911745132e+37
4.055  4.24355434611e+37
4.065  1.69198053383e+37
4.075  1.2668323997e+37
4.085  5.02511381693e+37
4.095  7.4192813302e+37
4.105  5.91093755244e+37
4.115  1.64596352708e+37
4.125  4.2259866953e+36
4.135  3.57324922873e+36
4.145  6.42110654481e+36
4.155  2.93130144507e+36
4.165  3.57360677988e+36
4.175  1.10295571655e+37
4.185  1.90510629007e+37
4.195  4.42051060899e+37
4.205  2.68246022852e+37
4.215  3.70254795521e+37
4.225  8.40404851093e+37
4.235  1.15702354136e+38
4.245  3.0893765522e+37
4.255  1.23281694929e+37
4.265  6.07834496492e+36
4.275  1.01803572782e+37
4.285  6.5819964419e+37
4.295  4.37680202577e+37
4.305  7.85782704611e+36
4.315  1.18960385791e+38
4.325  1.10116606292e+38
4.335  2.58637463495e+38
4.345  2.55999428517e+38
4.355  1.20219225188e+38
4.365  2.77277941683e+37
4.375  8.65095585452e+36
4.385  1.50761381516e+37
4.395  6.48131888354e+37
4.405  2.42125068609e+38
4.415  5.07298265559e+37
4.425  2.40880053452e+37
4.435  1.40861999896e+37
4.445  2.30826814224e+37
4.455  7.17521382983e+37
4.465  7.68277858637e+37
4.475  7.36559940409e+37
4.485  3.02839073233e+37
4.495  1.55416198629e+37
4.505  1.36198892802e+38
4.515  2.42910420355e+38
4.525  1.08303736013e+38
4.535  7.90842800552e+36
4.545  8.8829684672e+36
4.555  1.28242558007e+37
4.565  9.61107768377e+36
4.575  1.80338812214e+37
4.585  2.13146387124e+37
4.595  2.95567454117e+37
4.605  6.77151058388e+36
4.615  1.37610576401e+37
4.625  2.34829400729e+37
4.635  2.15378213537e+37
4.645  1.01731764373e+37
4.655  9.70052793124e+36
4.665  3.48924944039e+36
4.675  4.70579286702e+36
4.685  2.62564427166e+37
4.695  1.85765814584e+38
4.705  1.32670499341e+38
4.715  4.34965659193e+37
4.725  9.43040289342e+36
4.735  6.50814084913e+36
4.745  8.41240080745e+36
4.755  1.1188678675e+37
4.765  1.49818549797e+37
4.775  2.21904909917e+37
4.785  2.96859779465e+37
4.795  7.0921105866e+37
4.805  7.61429213132e+37
4.815  7.98194598343e+37
4.825  7.20904072284e+37
4.835  9.91217342143e+37
4.845  5.17376069109e+37
4.855  2.63814191444e+37
4.865  4.78655242207e+37
4.875  1.08523832771e+38
4.885  7.0618767569e+37
4.895  6.71991668079e+37
4.905  4.36612201365e+37
4.915  4.67672380503e+37
4.925  1.09881215032e+38
4.935  7.64857577695e+37
4.945  5.33822191965e+37
4.955  4.14939284749e+37
4.965  2.99119557682e+37
4.975  1.05698958604e+37
4.985  3.71166196007e+37
4.995  9.80700753048e+37
5.005  5.32693423286e+37
5.015  2.38869264079e+37
5.025  1.83702235488e+37
5.035  6.20122856547e+36
5.045  3.43353812273e+36
5.055  3.57918397367e+37
5.065  1.22029162915e+38
5.075  8.71928760445e+37
5.085  2.28308148866e+37
5.095  3.5888964539e+37
5.105  7.99212705374e+37
5.115  1.08454599267e+38
5.125  5.5160999286e+37
5.135  3.25069584331e+37
5.145  1.11892962134e+37
5.155  1.4313497172e+37
5.165  1.47943859656e+37
5.175  2.70400971333e+37
5.185  8.58577728426e+37
5.195  1.37635186133e+38
5.205  1.32666873524e+38
5.215  6.0597244417e+37
5.225  9.72346326316e+37
5.235  3.53970396622e+38
5.245  1.21848791445e+38
5.255  1.61119411079e+38
5.265  2.84993019534e+38
5.275  1.4343424916e+38
5.285  8.1202053559e+38
5.295  1.08768878418e+39
5.305  7.6998611356e+38
5.315  1.59053965817e+38
5.325  8.1848348268e+37
5.335  2.12122011949e+37
5.345  6.32463927021e+36
5.355  6.70035574931e+36
5.365  8.57078871434e+36
5.375  5.83236230876e+36
5.385  7.66169590284e+36
5.395  1.21264772056e+37
5.405  1.0670826742e+38
5.415  2.09893262732e+38
5.425  2.27104630806e+38
5.435  1.9244083209e+38
5.445  2.10615434486e+38
5.455  1.50658028002e+38
5.465  7.0137315294e+37
5.475  4.9961739868e+37
5.485  1.34387297419e+37
5.495  1.26147220151e+37
5.505  3.01839531662e+37
5.515  2.20122359673e+37
5.525  1.46267509311e+37
5.535  1.89148821029e+37
5.545  2.80597821718e+37
5.555  4.44961350271e+37
5.565  8.29288059733e+37
5.575  1.10172950683e+38
5.585  8.49519431851e+37
5.595  6.07576057003e+37
5.605  7.98441474777e+37
5.615  5.93280020027e+37
5.625  9.28385144322e+37
5.635  1.48638756104e+38
5.645  9.74928598757e+37
5.655  5.16214591304e+37
5.665  5.29148813392e+37
5.675  3.20442639062e+38
5.685  3.08257867356e+38
5.695  3.15651955327e+38
5.705  7.53816924461e+38
5.715  2.43972609399e+38
5.725  1.50638254823e+38
5.735  4.94519786954e+37
5.745  4.39844013029e+37
5.755  1.48109002531e+37
5.765  1.63780422213e+37
5.775  1.22291095378e+37
5.785  1.88881947194e+37
5.795  1.20330968247e+38
5.805  7.51611266372e+38
5.815  8.16613698275e+38
5.825  8.32512518662e+38
5.835  5.71440639385e+38
5.845  1.22854684092e+38
5.855  5.86296428934e+37
5.865  1.17540464699e+38
5.875  1.95769851161e+38
5.885  7.59754364932e+37
5.895  1.43967869841e+38
5.905  2.18711976642e+38
5.915  5.0290919335e+37
5.925  4.0919323287e+37
5.935  3.19636901348e+37
5.945  1.83671198299e+37
5.955  1.28161123175e+37
5.965  2.15353139726e+37
5.975  7.01138610379e+37
5.985  1.84649812576e+38
5.995  1.31130097171e+38
6.005  2.03405170769e+38
6.015  7.72576708023e+37
6.025  2.73259886791e+37
6.035  5.500504566e+37
6.045  1.22250931006e+38
6.055  3.97917904918e+37
6.065  1.33508318928e+37
6.075  2.94084113981e+37
6.085  2.71366842299e+37
6.095  1.51393299839e+37
6.105  1.02453576621e+37
6.115  6.95222094845e+36
6.125  8.2547800549e+37
6.135  1.84346062035e+38
6.145  1.39985649549e+38
6.155  1.53028525769e+38
6.165  5.62696624487e+37
6.175  4.59464668701e+37
6.185  1.43730409898e+37
6.195  1.71578716612e+37
6.205  1.66209389542e+37
6.215  9.92009965927e+36
6.225  7.82113395429e+36
6.235  2.45280131066e+37
6.245  1.5311799675e+37
6.255  2.1178064155e+37
6.265  9.25518997039e+37
6.275  4.12002648107e+37
6.285  1.81963230557e+37
6.295  2.41504793964e+37
6.305  7.44185503085e+37
6.315  2.09888306933e+38
6.325  3.13093719021e+38
6.335  2.02065564247e+38
6.345  8.23406281979e+37
6.355  1.00318165074e+37
6.365  2.53966898532e+37
6.375  3.4847261946e+37
6.385  3.23949159229e+37
6.395  2.33230902427e+37
6.405  5.20909097059e+37
6.415  6.93382409877e+37
6.425  5.49605720515e+37
6.435  2.09226984794e+37
6.445  9.2908288733e+36
6.455  5.59310056814e+36
6.465  3.78521977891e+36
6.475  7.81242546833e+36
6.485  1.87570342703e+37
6.495  2.86055472443e+37
6.505  1.37548270618e+37
6.515  1.49182121303e+37
6.525  1.20546280268e+37
6.535  6.3819272646e+37
6.545  2.64903772207e+38
6.555  2.07863584427e+38
6.565  6.95635076089e+37
6.575  2.31650946294e+37
6.585  8.10331390315e+36
6.595  1.61052895556e+37
6.605  1.57448290008e+37
6.615  2.15338473921e+37
6.625  2.6832334722e+37
6.635  4.30080200138e+37
6.645  2.67945912768e+37
6.655  2.61549556029e+37
6.665  1.92157101704e+37
6.675  1.15911462491e+37
6.685  9.00352670328e+36
6.695  2.08684719016e+37
6.705  2.40519837607e+37
6.715  4.20840745788e+37
6.725  1.0760293837e+38
6.735  2.45169703915e+37
6.745  7.99378670964e+36
6.755  4.81950811313e+36
6.765  1.6051092785e+37
6.775  1.35910803367e+37
6.785  1.95210920426e+37
6.795  1.89614802218e+37
6.805  3.71726019391e+36
6.815  5.81842959575e+36
6.825  1.16621971363e+37
6.835  7.56107305053e+37
6.845  3.91840586522e+37
6.855  1.24195172188e+37
6.865  5.60967344746e+36
6.875  4.28871152786e+36
6.885  2.13630547176e+37
6.895  7.11065455724e+37
6.905  7.70947722172e+37
6.915  7.52376753284e+37
6.925  7.18935870199e+37
6.935  2.09561784016e+37
6.945  3.86040294257e+37
6.955  3.54712834816e+37
6.965  2.53635315565e+37
6.975  1.24740180704e+37
6.985  4.06793225567e+36
6.995  3.58150985306e+37
7.005  1.04786403602e+38
7.015  7.56452142656e+37
7.025  3.62049564288e+37
7.035  1.21124320036e+37
7.045  1.56792785939e+37
7.055  8.53697969827e+36
7.065  1.24308296067e+37
7.075  7.34351894266e+36
7.085  9.41107206528e+36
7.095  2.52179405153e+37
7.105  1.73699818944e+37
7.115  1.62768701363e+37
7.125  1.7861739086e+37
7.135  2.32395878038e+37
7.145  3.44194253843e+37
7.155  1.27088766681e+38
7.165  3.10921096332e+38
7.175  3.45323813055e+38
7.185  1.31477856436e+38
7.195  1.92568966527e+37
7.205  1.60740187673e+37
7.215  1.32912809066e+37
7.225  1.13525130547e+37
7.235  2.07186023303e+37
7.245  1.80056690571e+37
7.255  1.10879356093e+37
7.265  5.45285170289e+36
7.275  3.90943273678e+36
7.285  6.74451026313e+36
7.295  2.10706750231e+37
7.305  2.23305335188e+37
7.315  3.80607101636e+37
7.325  1.59896957141e+38
7.335  5.02113456829e+37
7.345  3.66668711084e+36
7.355  1.15631421124e+37
7.365  9.11519568999e+36
7.375  3.03504492072e+36
7.385  1.0160637916e+37
7.395  1.51612793459e+37
7.405  4.80292697352e+36
7.415  1.36543242918e+37
7.425  1.31759788947e+37
7.435  3.11685525454e+37
7.445  1.47320780454e+37
7.455  7.25545744494e+36
7.465  1.28078309769e+37
7.475  1.42562724422e+38
7.485  4.94297447803e+37
7.495  1.00673078827e+37
7.505  7.81467983283e+36
7.515  4.77870708976e+36
7.525  1.28646513696e+37
7.535  4.16476420513e+37
7.545  6.71562331604e+37
7.555  2.13815066781e+37
7.565  1.11211416943e+37
7.575  5.82143965876e+36
7.585  6.92737277666e+36
7.595  6.48904961117e+36
7.605  8.87055244107e+36
7.615  9.49972711888e+36
7.625  2.54192383e+37
7.635  2.86955848321e+37
7.645  7.18051767497e+36
7.655  3.43143236832e+36
7.665  4.74768613933e+36
7.675  6.99896694381e+36
7.685  9.30691255752e+36
7.695  9.57687888858e+36
7.705  8.08291510955e+36
7.715  2.05248960877e+37
7.725  1.96198718545e+37
7.735  3.32868081203e+37
7.745  2.03958501914e+37
7.755  1.16897527485e+37
7.765  1.03541975948e+37
7.775  5.81321646966e+36
7.785  9.2341687565e+36
7.795  9.84975782191e+37
7.805  2.834998727e+37
7.815  3.10341575612e+37
7.825  1.74243740775e+37
7.835  6.25036593363e+36
7.845  3.86525539298e+36
7.855  7.07360237134e+36
7.865  4.01265078262e+36
7.875  7.38281069761e+36
7.885  9.10684644958e+36
7.895  2.21168675414e+37
7.905  2.86085929766e+37
7.915  2.89433690221e+37
7.925  1.50725317692e+37
7.935  1.04009213759e+37
7.945  7.78052882354e+36
7.955  2.73698500937e+37
7.965  2.70521000969e+37
7.975  3.30236199859e+37
7.985  9.65678865233e+36
7.995  4.67917478957e+36
8.005  2.10644973546e+37
8.015  3.13462754561e+37
8.025  1.23147699029e+37
8.035  1.06343477599e+37
8.045  1.45587917989e+37
8.055  6.12018432811e+36
8.065  1.11154031423e+37
8.075  9.01464824284e+36
8.085  2.10347800539e+37
8.095  2.91914599581e+37
8.105  1.55919213839e+37
8.115  7.81393096783e+36
8.125  1.20526334555e+37
8.135  2.37806603319e+37
8.145  2.27644361707e+37
8.155  8.87449227283e+36
8.165  7.15303909982e+36
8.175  5.82077059558e+36
8.185  9.05840426407e+36
8.195  1.78763045677e+37
8.205  2.28942219886e+37
8.215  2.66749211677e+37
8.225  2.10669089317e+37
8.235  1.69457374937e+37
8.245  1.25551031437e+37
8.255  8.43177847177e+36
8.265  4.66301849937e+36
8.275  2.03974937529e+36
8.285  2.86320502271e+36
8.295  9.11339502535e+36
8.305  3.99250189334e+37
8.315  1.10788169723e+38
8.325  9.29900617231e+37
8.335  2.44971347448e+37
8.345  1.89075090786e+37
8.355  1.03721992245e+37
8.365  7.07317047674e+36
8.375  6.12196388e+36
8.385  3.84764437493e+36
8.395  3.67809923989e+36
8.405  2.6524122218e+36
8.415  1.96460934654e+36
8.425  1.74460467314e+36
8.435  4.63325583292e+36
8.445  7.3649648303e+36
8.455  6.56211472476e+36
8.465  9.42808147433e+36
8.475  9.26737348982e+36
8.485  6.11208905365e+36
8.495  9.2150052129e+36
8.505  6.22243277783e+36
8.515  4.2898400884e+36
8.525  4.38235549277e+36
8.535  4.51634867452e+36
8.545  5.50905478227e+36
8.555  5.30201542324e+36
8.565  7.52289799877e+36
8.575  7.84696139291e+36
8.585  6.69310354158e+36
8.595  1.01705460274e+37
8.605  6.94848145373e+36
8.615  7.89448888273e+36
8.625  4.65085935415e+36
8.635  6.24633112138e+36
8.645  6.98229842403e+36
8.655  8.80758416203e+36
8.665  3.88942558186e+37
8.675  9.7912117181e+37
8.685  9.48008188885e+37
8.695  8.22488547851e+37
8.705  4.00316796887e+37
8.715  7.65370840398e+36
8.725  7.13810100034e+36
8.735  9.55935178553e+36
8.745  7.51374306424e+36
8.755  7.31020169551e+36
8.765  1.16705782349e+37
8.775  8.53457355715e+36
8.785  1.10012570543e+38
8.795  3.36144128041e+38
8.805  4.81229170801e+37
8.815  8.52577571881e+36
8.825  6.51476000872e+36
8.835  2.14492372413e+37
8.845  1.36498210913e+37
8.855  3.57482250487e+36
8.865  1.78722712548e+36
8.875  5.61236730105e+36
8.885  1.90424352574e+37
8.895  1.46263771823e+37
8.905  4.07500265451e+36
8.915  3.32541776972e+36
8.925  7.16689652936e+36
8.935  9.20881895834e+36
8.945  8.1347386126e+36
8.955  5.60759357805e+36
8.965  4.00519210812e+36
8.975  3.44903320629e+36
8.985  4.96354058452e+36
8.995  8.82556476524e+36
9.005  8.15352411238e+36
9.015  1.97477540235e+37
9.025  2.70252108736e+37
9.035  3.84390986675e+37
9.045  3.14239355728e+37
9.055  3.40335432521e+37
9.065  2.91624384029e+37
9.075  9.86630261979e+36
9.085  1.17344664792e+37
9.095  1.79244192197e+37
9.105  1.9306818244e+37
9.115  2.22207271243e+37
9.125  7.09574800822e+36
9.135  1.03438560148e+36
9.145  1.32357455508e+36
9.155  1.09933620504e+36
9.165  3.91866138852e+36
9.175  6.98256214383e+36
9.185  7.80830595068e+36
9.195  9.24996612994e+36
9.205  7.05244992797e+36
9.215  4.74749776185e+36
9.225  2.39978003778e+36
9.235  1.26180423547e+36
9.245  2.18886946803e+36
9.255  6.16697419046e+36
9.265  9.7640757707e+36
9.275  2.6314942262e+37
9.285  2.61708092927e+38
9.295  1.00469674901e+38
9.305  4.49908872795e+37
9.315  4.30892007045e+37
9.325  2.09811484284e+37
9.335  1.41313331198e+37
9.345  8.91922228964e+36
9.355  2.10350576935e+37
9.365  1.07853984351e+37
9.375  1.76609944811e+36
9.385  3.06508993251e+36
9.395  6.86965272776e+36
9.405  1.46686514715e+37
9.415  1.20941337541e+37
9.425  2.51178118592e+37
9.435  3.26512502782e+37
9.445  2.53274180771e+37
9.455  8.29027403342e+36
9.465  9.34843067958e+36
9.475  1.57024651981e+37
9.485  2.26712284132e+37
9.495  2.03310962118e+37
9.505  1.68405795595e+37
9.515  8.93657993431e+36
9.525  1.55519437771e+37
9.535  7.06495864445e+36
9.545  4.26050839849e+36
9.555  5.48467672194e+36
9.565  6.53309053806e+36
9.575  2.46097655517e+37
9.585  2.73756138464e+38
9.595  6.45400765066e+38
9.605  1.34764622606e+38
9.615  3.78434574568e+37
9.625  4.29706830671e+37
9.635  1.16716153711e+37
9.645  1.7010341042e+37
9.655  6.91506814342e+37
9.665  8.38820809843e+37
9.675  9.83459882047e+37
9.685  2.08336390892e+38
9.695  9.42739470337e+37
9.705  1.23712803468e+37
9.715  5.46818447978e+36
9.725  3.57640471958e+36
9.735  7.92392776218e+36
9.745  4.64715124644e+36
9.755  2.41885710089e+33
9.765  5.6168083359e+33
9.775  5.66283312935e+35
9.785  4.6370439347e+36
9.795  9.93264616924e+37
9.805  1.95839313172e+38
9.815  1.34672131796e+38
9.825  1.82942151482e+38
9.835  9.63437939731e+37
9.845  3.25171823668e+37
9.855  2.05869434882e+38
9.865  3.97755763287e+37
9.875  3.94413716122e+37
9.885  3.5252685608e+36
9.895  9.59348707943e+36
9.905  8.67039469891e+37
9.915  1.0384130627e+38
9.925  1.04868044349e+38
9.935  2.40730077974e+38
9.945  1.52582752205e+38
9.955  1.1276103574e+38
9.965  6.28739829349e+37
9.975  4.91941667262e+37
9.985  1.52804105385e+37
9.995  1.35560074532e+37
10.005  1.4883954155e+37
10.015  4.08594315767e+37
10.025  1.6724566646e+37
10.035  7.75123704221e+37
10.045  3.89544638169e+37
10.055  8.2378510816e+37
10.065  1.05373174024e+38
10.075  2.51318061672e+37
10.085  6.34188413563e+36
10.095  6.91568206313e+36
10.105  8.182888648e+37
10.115  3.03218671613e+37
10.125  6.36358645719e+36
10.135  4.46408925202e+36
10.145  2.60440564441e+37
10.155  6.42942572503e+37
10.165  4.93453878308e+37
